date,flag,vessels_fishing,fishing_hours
2016-06-06,ALB,2,11.4494444444
2016-06-07,ALB,1,0.328472222222
2016-06-08,ALB,1,4.51375
2016-06-09,ALB,1,1.57944444444
2016-06-10,ALB,2,28.3516666667
2016-06-11,ALB,2,12.6836111111
2016-06-15,ALB,1,2.20277777778
2016-06-17,ALB,1,7.71875
2016-06-18,ALB,1,0.185138888889
2016-06-19,ALB,1,9.11375
2016-06-20,ALB,1,6.76208333333
2016-06-21,ALB,1,5.56013888889
2016-06-22,ALB,1,17.9779166667
2016-06-25,ALB,1,3.91069444444
2016-06-26,ALB,2,14.5063888889
2016-06-27,ALB,1,9.42041666667
2016-06-28,ALB,1,5.46958333333
2016-06-30,ALB,2,15.8294444444
2016-07-01,ALB,2,32.6256944444
2016-07-02,ALB,2,33.6022222222
2016-07-03,ALB,2,30.3952777778
2016-07-04,ALB,1,2.35208333333
2016-07-05,ALB,1,4.26722222222
2016-07-06,ALB,1,7.32041666667
2016-07-08,ALB,2,12.5090277778
2016-07-09,ALB,2,34.1479166667
2016-07-10,ALB,2,31.9606944444
2016-07-11,ALB,2,10.9763888889
2016-07-12,ALB,1,9.47722222222
2016-07-13,ALB,1,4.92458333333
2016-07-14,ALB,1,4.28805555556
2016-07-21,ALB,1,6.52916666667
2016-07-22,ALB,1,23.4126388889
2016-07-23,ALB,1,23.8352777778
2016-07-24,ALB,1,29.3444444444
2016-07-29,ALB,1,6.52847222222
2016-07-30,ALB,2,27.5381944444
2016-07-31,ALB,2,22.9794444444
2016-08-01,ALB,1,22.6394444444
2016-08-02,ALB,1,2.71541666667
2016-08-05,ALB,1,3.54111111111
2016-08-06,ALB,1,3.79694444444
2016-08-09,ALB,2,17.64375
2016-08-10,ALB,2,33.98875
2016-08-11,ALB,2,13.1313888889
2016-08-14,ALB,2,6.92861111111
2016-08-15,ALB,2,34.0623611111
2016-08-16,ALB,2,22.0859722222
2016-08-17,ALB,2,29.0034722222
2016-08-25,ALB,1,10.8154166667
2016-08-26,ALB,1,20.1738888889
2016-08-27,ALB,2,22.5172222222
2016-08-28,ALB,2,17.0711111111
2016-08-29,ALB,1,10.0322222222
2016-08-30,ALB,2,23.2536111111
2016-08-31,ALB,2,25.8225
2016-09-01,ALB,2,32.3018055556
2016-09-02,ALB,2,9.01472222222
2016-09-04,ALB,1,9.87069444444
2016-09-05,ALB,1,4.98888888889
2016-09-08,ALB,2,12.9581944444
2016-09-09,ALB,2,27.7823611111
2016-09-10,ALB,1,11.1413888889
2016-09-11,ALB,1,11.18875
2016-09-12,ALB,1,9.67833333333
2016-09-13,ALB,2,25.2144444444
2016-09-14,ALB,2,33.9781944444
2016-09-15,ALB,2,30.05125
2016-09-16,ALB,1,20.8626388889
2016-09-20,ALB,1,1.53597222222
2016-09-21,ALB,2,8.885
2016-09-23,ALB,1,16.8111111111
2016-09-24,ALB,2,15.0844444444
2016-09-25,ALB,1,11.0069444444
2016-09-26,ALB,2,27.0968055556
2016-09-27,ALB,2,28.0283333333
2016-09-28,ALB,2,30.6969444444
2016-09-29,ALB,2,24.1273611111
2016-09-30,ALB,1,7.52361111111
2016-10-01,ALB,2,25.5538888889
2016-10-02,ALB,2,36.4218055556
2016-10-03,ALB,2,22.6715277778
2016-10-04,ALB,2,17.6041666667
2016-10-06,ALB,1,2.40972222222
2016-10-11,ALB,1,5.59041666667
2016-10-13,ALB,1,4.49958333333
2016-10-14,ALB,1,13.7669444444
2016-10-15,ALB,1,4.93625
2016-10-17,ALB,2,8.88291666667
2016-10-18,ALB,2,14.5579166667
2016-10-19,ALB,1,4.90513888889
2016-10-22,ALB,2,15.5725
2016-10-23,ALB,2,34.7484722222
2016-10-24,ALB,2,36.795
2016-10-25,ALB,2,31.6034722222
2016-10-26,ALB,2,15.9511111111
2016-10-27,ALB,1,2.985
2016-11-01,ALB,2,5.94736111111
2016-11-02,ALB,2,9.41944444444
2016-11-04,ALB,1,6.21513888889
2016-11-05,ALB,1,6.06527777778
2016-11-13,ALB,1,13.24625
2016-11-14,ALB,2,24.5805555556
2016-11-15,ALB,2,43.8776388889
2016-11-16,ALB,2,33.555
2016-11-17,ALB,2,13.1723611111
2016-12-01,ALB,1,3.2275
2016-12-02,ALB,1,7.86305555556
2016-12-03,ALB,1,10.2305555556
2016-12-04,ALB,1,9.91958333333
2016-12-05,ALB,1,12.0702777778
2016-12-06,ALB,1,11.6561111111
2016-12-07,ALB,1,7.39805555556
2016-12-08,ALB,1,3.75027777778
2016-12-09,ALB,2,16.0820833333
2016-12-10,ALB,2,29.4286111111
2016-12-11,ALB,2,19.2065277778
2016-12-12,ALB,1,9.64194444444
2016-12-14,ALB,2,9.28430555556
2016-12-15,ALB,2,10.5320833333
2016-12-18,ALB,1,5.68513888889
2016-12-19,ALB,1,12.5316666667
2016-12-20,ALB,1,8.52527777778
2016-12-21,ALB,1,6.22236111111
2016-12-22,ALB,1,12.5055555556
2016-12-23,ALB,2,12.0258333333
2016-12-24,ALB,2,27.7663888889
2016-12-25,ALB,2,21.8015277778
2016-12-26,ALB,2,12.7391666667
2016-12-27,ALB,1,14.3518055556
2012-01-02,ARG,1,11.55
2012-01-03,ARG,3,37.00625
2012-01-04,ARG,1,11.4995833333
2012-01-07,ARG,1,10.8363888889
2012-01-08,ARG,1,24.6602777778
2012-01-09,ARG,2,43.6433333333
2012-01-10,ARG,3,48.8568055556
2012-01-11,ARG,5,80.0113888889
2012-01-12,ARG,4,83.1259722222
2012-01-13,ARG,8,117.342916667
2012-01-14,ARG,9,147.915416667
2012-01-15,ARG,7,110.691666667
2012-01-16,ARG,9,123.275972222
2012-01-17,ARG,10,125.259166667
2012-01-18,ARG,11,155.886805556
2012-01-19,ARG,9,130.628055556
2012-01-20,ARG,11,173.339166667
2012-01-21,ARG,7,111.140972222
2012-01-22,ARG,9,183.860277778
2012-01-23,ARG,9,145.264722222
2012-01-24,ARG,11,196.055416667
2012-01-25,ARG,11,213.579444444
2012-01-26,ARG,14,265.248194444
2012-01-27,ARG,15,252.784722222
2012-01-28,ARG,20,270.994166667
2012-01-29,ARG,26,423.570277778
2012-01-30,ARG,28,466.494305556
2012-01-31,ARG,30,478.299583333
2012-02-01,ARG,31,581.253333333
2012-02-02,ARG,34,434.723333333
2012-02-03,ARG,40,744.32
2012-02-04,ARG,44,727.73
2012-02-05,ARG,43,728.240555556
2012-02-06,ARG,47,672.000277778
2012-02-07,ARG,49,762.989166667
2012-02-08,ARG,46,729.761527778
2012-02-09,ARG,48,656.814722222
2012-02-10,ARG,44,722.706388889
2012-02-11,ARG,50,755.782222222
2012-02-12,ARG,50,822.151111111
2012-02-13,ARG,54,728.043055556
2012-02-14,ARG,51,746.545972222
2012-02-15,ARG,56,806.890833333
2012-02-16,ARG,60,934.742916667
2012-02-17,ARG,68,1141.91916667
2012-02-18,ARG,71,1079.68652778
2012-02-19,ARG,67,954.726944444
2012-02-20,ARG,58,844.176805556
2012-02-21,ARG,62,909.235555556
2012-02-22,ARG,58,775.364444444
2012-02-23,ARG,63,957.160972222
2012-02-24,ARG,63,928.975
2012-02-25,ARG,78,1142.46444444
2012-02-26,ARG,77,1251.89041667
2012-02-27,ARG,78,1238.91888889
2012-02-28,ARG,76,1167.32111111
2012-02-29,ARG,67,1128.18930556
2012-03-01,ARG,68,1111.21847222
2012-03-02,ARG,68,1075.68833333
2012-03-03,ARG,70,1025.80791667
2012-03-04,ARG,73,1150.45472222
2012-03-05,ARG,69,1091.60125
2012-03-06,ARG,71,1153.06138889
2012-03-07,ARG,69,1098.06486111
2012-03-08,ARG,72,1088.16194444
2012-03-09,ARG,68,1054.08916667
2012-03-10,ARG,77,1142.55333333
2012-03-11,ARG,76,1198.78333333
2012-03-12,ARG,73,1120.04597222
2012-03-13,ARG,80,1339.80430556
2012-03-14,ARG,83,1487.59208333
2012-03-15,ARG,81,1315.58097222
2012-03-16,ARG,77,1095.28208333
2012-03-17,ARG,82,1208.59194444
2012-03-18,ARG,92,1241.05013889
2012-03-19,ARG,84,1277.48402778
2012-03-20,ARG,90,1389.93333333
2012-03-21,ARG,90,1379.85
2012-03-22,ARG,93,1305.59388889
2012-03-23,ARG,98,1411.64888889
2012-03-24,ARG,93,1622.5
2012-03-25,ARG,93,1531.35097222
2012-03-26,ARG,92,1577.06569444
2012-03-27,ARG,98,1624.34541667
2012-03-28,ARG,93,1567.68819444
2012-03-29,ARG,87,1175.89013889
2012-03-30,ARG,92,1336.37708333
2012-03-31,ARG,101,1399.49444444
2012-04-01,ARG,104,1593.19944444
2012-04-02,ARG,103,1562.17694444
2012-04-03,ARG,94,1390.82430556
2012-04-04,ARG,72,1193.86541667
2012-04-05,ARG,63,1230.39416667
2012-04-06,ARG,73,1083.79125
2012-04-07,ARG,91,1301.18541667
2012-04-08,ARG,111,1832.77208333
2012-04-09,ARG,105,1484.17361111
2012-04-10,ARG,93,1378.01277778
2012-04-11,ARG,93,1384.50847222
2012-04-12,ARG,87,1344.77847222
2012-04-13,ARG,83,1147.17180556
2012-04-14,ARG,81,1233.55833333
2012-04-15,ARG,98,1385.70416667
2012-04-16,ARG,96,1498.84541667
2012-04-17,ARG,95,1476.80819444
2012-04-18,ARG,86,1424.40819444
2012-04-19,ARG,88,1179.83430556
2012-04-20,ARG,80,1358.30486111
2012-04-21,ARG,93,1469.71986111
2012-04-22,ARG,98,1616.99180556
2012-04-23,ARG,97,1664.89027778
2012-04-24,ARG,98,1599.28652778
2012-04-25,ARG,96,1622.45277778
2012-04-26,ARG,98,1608.18166667
2012-04-27,ARG,101,1572.43569444
2012-04-28,ARG,98,1547.86944444
2012-04-29,ARG,88,1492.12194444
2012-04-30,ARG,80,1302.92180556
2012-05-01,ARG,70,1116.09138889
2012-05-02,ARG,65,997.707361111
2012-05-03,ARG,61,981.278472222
2012-05-04,ARG,59,1071.40097222
2012-05-05,ARG,58,1016.74722222
2012-05-06,ARG,62,1159.15319444
2012-05-07,ARG,64,1083.58777778
2012-05-08,ARG,64,1096.08291667
2012-05-09,ARG,60,955.996388889
2012-05-10,ARG,58,878.935416667
2012-05-11,ARG,65,1047.71569444
2012-05-12,ARG,68,1167.76236111
2012-05-13,ARG,68,1176.56458333
2012-05-14,ARG,65,1197.10986111
2012-05-15,ARG,65,1076.57902778
2012-05-16,ARG,60,1092.06111111
2012-05-17,ARG,62,1075.14583333
2012-05-18,ARG,60,910.380555556
2012-05-19,ARG,57,992.627222222
2012-05-20,ARG,50,790.766944444
2012-05-21,ARG,46,754.461527778
2012-05-22,ARG,53,905.973194444
2012-05-23,ARG,50,912.923611111
2012-05-24,ARG,50,941.563472222
2012-05-25,ARG,53,929.14625
2012-05-26,ARG,53,1110.25277778
2012-05-27,ARG,46,787.1325
2012-05-28,ARG,46,682.14
2012-05-29,ARG,51,993.902777778
2012-05-30,ARG,51,1011.19305556
2012-05-31,ARG,57,1014.52777778
2012-06-01,ARG,49,882.854166667
2012-06-02,ARG,54,1024.67125
2012-06-03,ARG,53,831.893194444
2012-06-04,ARG,54,738.963611111
2012-06-05,ARG,39,530.207222222
2012-06-06,ARG,33,542.044861111
2012-06-07,ARG,42,705.629444444
2012-06-08,ARG,49,620.679027778
2012-06-09,ARG,66,1070.99666667
2012-06-10,ARG,68,1361.93722222
2012-06-11,ARG,70,1198.40430556
2012-06-12,ARG,70,1178.22722222
2012-06-13,ARG,69,1246.78861111
2012-06-14,ARG,70,1295.30944444
2012-06-15,ARG,63,1155.83625
2012-06-16,ARG,60,1096.08944444
2012-06-17,ARG,58,1091.13125
2012-06-18,ARG,57,1075.62652778
2012-06-19,ARG,61,1136.70652778
2012-06-20,ARG,66,1269.35055556
2012-06-21,ARG,67,1093.27736111
2012-06-22,ARG,40,580.565555556
2012-06-23,ARG,37,530.409722222
2012-06-24,ARG,40,443.617777778
2012-06-25,ARG,67,1276.00041667
2012-06-26,ARG,74,1393.00805556
2012-06-27,ARG,72,1431.87458333
2012-06-28,ARG,71,1047.95388889
2012-06-29,ARG,53,672.805972222
2012-06-30,ARG,76,1241.35569444
2012-07-01,ARG,72,1172.655
2012-07-02,ARG,54,655.171666667
2012-07-03,ARG,57,620.374722222
2012-07-04,ARG,71,992.765277778
2012-07-05,ARG,42,561.844166667
2012-07-06,ARG,78,1154.39347222
2012-07-07,ARG,81,1544.79958333
2012-07-08,ARG,81,1639.33583333
2012-07-09,ARG,71,1544.71208333
2012-07-10,ARG,67,1292.53
2012-07-11,ARG,69,1258.50958333
2012-07-12,ARG,63,793.628611111
2012-07-13,ARG,38,418.548055556
2012-07-14,ARG,61,575.469583333
2012-07-15,ARG,74,1425.68736111
2012-07-16,ARG,69,1293.66888889
2012-07-17,ARG,59,1130.85513889
2012-07-18,ARG,60,1237.91055556
2012-07-19,ARG,65,1254.71875
2012-07-20,ARG,70,1371.09652778
2012-07-21,ARG,71,1383.71486111
2012-07-22,ARG,69,1443.13472222
2012-07-23,ARG,61,1280.89541667
2012-07-24,ARG,58,1173.38583333
2012-07-25,ARG,61,962.184861111
2012-07-26,ARG,37,557.560694444
2012-07-27,ARG,35,438.145694444
2012-07-28,ARG,22,234.555555556
2012-07-29,ARG,31,358.249722222
2012-07-30,ARG,72,1387.19097222
2012-07-31,ARG,77,1476.64444444
2012-08-01,ARG,77,1576.76597222
2012-08-02,ARG,72,1479.72986111
2012-08-03,ARG,66,1476.69097222
2012-08-04,ARG,69,1283.04652778
2012-08-05,ARG,82,1457.95347222
2012-08-06,ARG,81,1498.60791667
2012-08-07,ARG,74,1488.12472222
2012-08-08,ARG,75,1365.50625
2012-08-09,ARG,74,1500.24736111
2012-08-10,ARG,77,1469.46375
2012-08-11,ARG,74,1499.89583333
2012-08-12,ARG,74,1198.86277778
2012-08-13,ARG,66,1196.62055556
2012-08-14,ARG,78,1428.07472222
2012-08-15,ARG,93,1948.35791667
2012-08-16,ARG,95,1776.38888889
2012-08-17,ARG,93,1805.96291667
2012-08-18,ARG,95,1780.66944444
2012-08-19,ARG,97,1888.45027778
2012-08-20,ARG,91,1505.00152778
2012-08-21,ARG,78,1249.93583333
2012-08-22,ARG,80,1412.75458333
2012-08-23,ARG,82,1636.76041667
2012-08-24,ARG,90,1491.61430556
2012-08-25,ARG,85,1508.09611111
2012-08-26,ARG,86,1555.35472222
2012-08-27,ARG,77,1236.86527778
2012-08-28,ARG,68,1131.95444444
2012-08-29,ARG,91,1556.99402778
2012-08-30,ARG,98,1785.0375
2012-08-31,ARG,91,1857.63625
2012-09-01,ARG,102,1617.00208333
2012-09-02,ARG,101,1816.84847222
2012-09-03,ARG,86,1324.75180556
2012-09-04,ARG,96,1868.95430556
2012-09-05,ARG,105,1814.79833333
2012-09-06,ARG,91,1593.61972222
2012-09-07,ARG,91,1607.34680556
2012-09-08,ARG,96,1834.81166667
2012-09-09,ARG,94,1625.07388889
2012-09-10,ARG,90,1371.54930556
2012-09-11,ARG,89,1569.37388889
2012-09-12,ARG,88,1540.72888889
2012-09-13,ARG,81,1338.33833333
2012-09-14,ARG,90,1527.65402778
2012-09-15,ARG,89,1563.02041667
2012-09-16,ARG,97,1830.98236111
2012-09-17,ARG,94,1668.45347222
2012-09-18,ARG,101,1742.71097222
2012-09-19,ARG,105,1925.89652778
2012-09-20,ARG,102,1971.83375
2012-09-21,ARG,96,1860.61166667
2012-09-22,ARG,103,1803.51347222
2012-09-23,ARG,99,1682.96541667
2012-09-24,ARG,81,1626.80680556
2012-09-25,ARG,87,1554.8125
2012-09-26,ARG,75,1238.12333333
2012-09-27,ARG,78,1315.01847222
2012-09-28,ARG,91,1724.36708333
2012-09-29,ARG,95,1846.94277778
2012-09-30,ARG,93,1824.25263889
2012-10-01,ARG,91,1833.46541667
2012-10-02,ARG,90,1723.81805556
2012-10-03,ARG,97,1817.37597222
2012-10-04,ARG,88,1693.91472222
2012-10-05,ARG,90,1665.23902778
2012-10-06,ARG,101,2017.40361111
2012-10-07,ARG,104,2079.30638889
2012-10-08,ARG,97,1679.89347222
2012-10-09,ARG,87,1664.70416667
2012-10-10,ARG,82,1658.33111111
2012-10-11,ARG,86,1581.95305556
2012-10-12,ARG,89,1621.39069444
2012-10-13,ARG,86,1642.95833333
2012-10-14,ARG,87,1739.76694444
2012-10-15,ARG,83,975.512083333
2012-10-16,ARG,34,538.926111111
2012-10-17,ARG,81,1215.01486111
2012-10-18,ARG,85,1724.05319444
2012-10-19,ARG,95,1610.63944444
2012-10-20,ARG,95,1549.58597222
2012-10-21,ARG,85,1590.69444444
2012-10-22,ARG,79,1548.40694444
2012-10-23,ARG,70,1217.10222222
2012-10-24,ARG,66,1189.55916667
2012-10-25,ARG,64,1190.10972222
2012-10-26,ARG,70,1249.49416667
2012-10-27,ARG,73,1231.04180556
2012-10-28,ARG,77,1306.71166667
2012-10-29,ARG,80,1288.13222222
2012-10-30,ARG,77,1472.25013889
2012-10-31,ARG,73,1255.38041667
2012-11-01,ARG,71,1204.92652778
2012-11-02,ARG,72,1343.45888889
2012-11-03,ARG,81,1372.73083333
2012-11-04,ARG,74,1386.98138889
2012-11-05,ARG,66,1285.42166667
2012-11-06,ARG,70,1230.65916667
2012-11-07,ARG,65,1185.04597222
2012-11-08,ARG,69,1173.07416667
2012-11-09,ARG,70,1225.34541667
2012-11-10,ARG,74,1379.40763889
2012-11-11,ARG,74,1438.47055556
2012-11-12,ARG,71,1209.81930556
2012-11-13,ARG,65,1042.10166667
2012-11-14,ARG,56,1036.71180556
2012-11-15,ARG,49,892.885833333
2012-11-16,ARG,51,879.477916667
2012-11-17,ARG,55,1020.39944444
2012-11-18,ARG,58,1056.81430556
2012-11-19,ARG,59,1192.88819444
2012-11-20,ARG,58,1083.11069444
2012-11-21,ARG,57,1248.86680556
2012-11-22,ARG,53,995.935416667
2012-11-23,ARG,57,991.437638889
2012-11-24,ARG,55,992.910416667
2012-11-25,ARG,56,1035.13097222
2012-11-26,ARG,57,1191.01111111
2012-11-27,ARG,54,1063.31347222
2012-11-28,ARG,52,1009.89777778
2012-11-29,ARG,47,899.443472222
2012-11-30,ARG,45,1012.40694444
2012-12-01,ARG,45,748.293888889
2012-12-02,ARG,44,818.499444444
2012-12-03,ARG,35,694.783888889
2012-12-04,ARG,34,573.512222222
2012-12-05,ARG,32,516.165972222
2012-12-06,ARG,35,596.257083333
2012-12-07,ARG,35,700.842361111
2012-12-08,ARG,34,610.012083333
2012-12-09,ARG,39,699.409444444
2012-12-10,ARG,38,656.140694444
2012-12-11,ARG,35,600.644305556
2012-12-12,ARG,32,670.844305556
2012-12-13,ARG,30,516.864305556
2012-12-14,ARG,26,442.928333333
2012-12-15,ARG,27,443.502222222
2012-12-16,ARG,24,412.173611111
2012-12-17,ARG,20,300.025972222
2012-12-18,ARG,16,253.92375
2012-12-19,ARG,16,293.751111111
2012-12-20,ARG,16,235.738611111
2012-12-21,ARG,15,256.4025
2012-12-22,ARG,14,276.588888889
2012-12-23,ARG,16,314.147361111
2012-12-24,ARG,16,255.059861111
2012-12-25,ARG,14,214.438194444
2012-12-26,ARG,13,244.272083333
2012-12-27,ARG,15,278.65625
2012-12-28,ARG,14,242.335833333
2012-12-29,ARG,12,257.849444444
2012-12-30,ARG,15,319.72625
2012-12-31,ARG,14,293.852222222
2013-01-01,ARG,13,259.365833333
2013-01-02,ARG,14,247.684305556
2013-01-03,ARG,14,227.74125
2013-01-04,ARG,19,267.139166667
2013-01-05,ARG,24,422.975277778
2013-01-06,ARG,28,482.835972222
2013-01-07,ARG,26,466.890694444
2013-01-08,ARG,29,510.193194444
2013-01-09,ARG,28,496.454861111
2013-01-10,ARG,26,494.963472222
2013-01-11,ARG,28,555.165833333
2013-01-12,ARG,29,536.352361111
2013-01-13,ARG,27,535.627638889
2013-01-14,ARG,30,527.477222222
2013-01-15,ARG,30,487.569722222
2013-01-16,ARG,33,612.679861111
2013-01-17,ARG,38,669.911111111
2013-01-18,ARG,38,705.356805556
2013-01-19,ARG,44,758.960833333
2013-01-20,ARG,42,833.938888889
2013-01-21,ARG,40,781.190833333
2013-01-22,ARG,42,899.542638889
2013-01-23,ARG,46,868.5075
2013-01-24,ARG,50,828.799583333
2013-01-25,ARG,52,998.581944444
2013-01-26,ARG,62,1101.17819444
2013-01-27,ARG,75,1222.05930556
2013-01-28,ARG,69,1045.43
2013-01-29,ARG,67,1098.20513889
2013-01-30,ARG,65,1026.42027778
2013-01-31,ARG,72,1131.74833333
2013-02-01,ARG,69,1172.47569444
2013-02-02,ARG,76,1395.01277778
2013-02-03,ARG,82,1262.44597222
2013-02-04,ARG,78,1193.68666667
2013-02-05,ARG,79,1297.30569444
2013-02-06,ARG,84,1406.52486111
2013-02-07,ARG,87,1498.64027778
2013-02-08,ARG,80,1284.57861111
2013-02-09,ARG,81,1322.56027778
2013-02-10,ARG,86,1449.73583333
2013-02-11,ARG,89,1385.31638889
2013-02-12,ARG,76,1255.44291667
2013-02-13,ARG,76,1246.13416667
2013-02-14,ARG,78,1166.245
2013-02-15,ARG,72,1143.29041667
2013-02-16,ARG,66,1016.47
2013-02-17,ARG,67,1137.07944444
2013-02-18,ARG,66,972.742083333
2013-02-19,ARG,59,888.411388889
2013-02-20,ARG,63,898.03625
2013-02-21,ARG,61,929.641944444
2013-02-22,ARG,64,914.403888889
2013-02-23,ARG,71,1098.27430556
2013-02-24,ARG,77,1302.48680556
2013-02-25,ARG,72,1123.49444444
2013-02-26,ARG,68,1111.35277778
2013-02-27,ARG,74,1269.03361111
2013-02-28,ARG,73,1201.34555556
2013-03-01,ARG,76,1168.03541667
2013-03-02,ARG,72,1071.94986111
2013-03-03,ARG,71,1098.71569444
2013-03-04,ARG,73,1139.51472222
2013-03-05,ARG,71,1026.10597222
2013-03-06,ARG,48,723.540833333
2013-03-07,ARG,63,916.331527778
2013-03-08,ARG,80,1309.42875
2013-03-09,ARG,78,1262.41305556
2013-03-10,ARG,72,1028.32444444
2013-03-11,ARG,71,1301.92138889
2013-03-12,ARG,82,1198.93444444
2013-03-13,ARG,78,1308.29458333
2013-03-14,ARG,80,1297.675
2013-03-15,ARG,76,1207.14791667
2013-03-16,ARG,87,1303.87611111
2013-03-17,ARG,90,1302.15083333
2013-03-18,ARG,87,1264.16763889
2013-03-19,ARG,79,1285.59611111
2013-03-20,ARG,76,1142.60708333
2013-03-21,ARG,74,1224.41527778
2013-03-22,ARG,76,1257.49416667
2013-03-23,ARG,83,1176.9475
2013-03-24,ARG,75,1157.00194444
2013-03-25,ARG,72,1003.99888889
2013-03-26,ARG,76,1164.52583333
2013-03-27,ARG,76,1046.62819444
2013-03-28,ARG,72,1007.24805556
2013-03-29,ARG,79,1156.135
2013-03-30,ARG,78,1338.48152778
2013-03-31,ARG,83,1209.50527778
2013-04-01,ARG,83,1276.54444444
2013-04-02,ARG,80,1192.21361111
2013-04-03,ARG,71,1155.68444444
2013-04-04,ARG,70,1017.06583333
2013-04-05,ARG,58,750.598888889
2013-04-06,ARG,48,706.890694444
2013-04-07,ARG,51,577.267083333
2013-04-08,ARG,54,725.755138889
2013-04-09,ARG,73,1093.95486111
2013-04-10,ARG,77,1088.20166667
2013-04-11,ARG,72,1161.91277778
2013-04-12,ARG,71,1179.64180556
2013-04-13,ARG,70,1124.58569444
2013-04-14,ARG,72,1100.75416667
2013-04-15,ARG,72,984.45875
2013-04-16,ARG,75,1086.25763889
2013-04-17,ARG,83,1245.67430556
2013-04-18,ARG,85,1266.81513889
2013-04-19,ARG,81,1285.11819444
2013-04-20,ARG,77,1194.18083333
2013-04-21,ARG,79,1193.64861111
2013-04-22,ARG,79,1075.28444444
2013-04-23,ARG,79,1218.1225
2013-04-24,ARG,82,1223.20333333
2013-04-25,ARG,78,1237.38277778
2013-04-26,ARG,79,1204.20708333
2013-04-27,ARG,81,1197.77625
2013-04-28,ARG,83,1262.95597222
2013-04-29,ARG,86,1224.24263889
2013-04-30,ARG,83,1334.32361111
2013-05-01,ARG,81,1237.10319444
2013-05-02,ARG,79,1288.05055556
2013-05-03,ARG,84,1259.68944444
2013-05-04,ARG,82,1347.06833333
2013-05-05,ARG,67,1038.98
2013-05-06,ARG,55,803.041805556
2013-05-07,ARG,64,846.6375
2013-05-08,ARG,75,997.656805556
2013-05-09,ARG,79,1170.87055556
2013-05-10,ARG,74,1148.28875
2013-05-11,ARG,72,986.369583333
2013-05-12,ARG,50,817.80375
2013-05-13,ARG,44,647.251388889
2013-05-14,ARG,45,666.078611111
2013-05-15,ARG,76,843.408194444
2013-05-16,ARG,83,1141.81847222
2013-05-17,ARG,86,1171.18125
2013-05-18,ARG,108,1676.98180556
2013-05-19,ARG,105,1890.83986111
2013-05-20,ARG,91,1409.84458333
2013-05-21,ARG,97,1581.49819444
2013-05-22,ARG,104,1502.25722222
2013-05-23,ARG,76,1164.94319444
2013-05-24,ARG,73,977.805555556
2013-05-25,ARG,91,1517.41319444
2013-05-26,ARG,92,1640.61888889
2013-05-27,ARG,99,1588.88847222
2013-05-28,ARG,98,1588.55722222
2013-05-29,ARG,98,1758.60041667
2013-05-30,ARG,86,735.873055556
2013-05-31,ARG,68,117.472638889
2013-06-01,ARG,109,1878.46805556
2013-06-02,ARG,122,2083.68555556
2013-06-03,ARG,123,2101.69194444
2013-06-04,ARG,121,2046.91041667
2013-06-05,ARG,118,1880.92208333
2013-06-06,ARG,96,1332.83125
2013-06-07,ARG,62,948.885833333
2013-06-08,ARG,111,1631.84416667
2013-06-09,ARG,124,2190.86611111
2013-06-10,ARG,113,1978.50486111
2013-06-11,ARG,104,1777.03097222
2013-06-12,ARG,109,1835.41972222
2013-06-13,ARG,99,1591.73819444
2013-06-14,ARG,101,1146.98875
2013-06-15,ARG,76,1134.18319444
2013-06-16,ARG,113,1521.45972222
2013-06-17,ARG,85,1133.20430556
2013-06-18,ARG,66,940.694166667
2013-06-19,ARG,117,1974.30944444
2013-06-20,ARG,127,2332.96041667
2013-06-21,ARG,132,2303.70180556
2013-06-22,ARG,126,2327.11708333
2013-06-23,ARG,115,2128.02583333
2013-06-24,ARG,108,1807.86527778
2013-06-25,ARG,100,1679.39402778
2013-06-26,ARG,103,1682.73819444
2013-06-27,ARG,101,1554.34833333
2013-06-28,ARG,95,1459.35986111
2013-06-29,ARG,93,1583.48375
2013-06-30,ARG,101,1708.77236111
2013-07-01,ARG,96,1678.07777778
2013-07-02,ARG,87,1507.95083333
2013-07-03,ARG,93,1679.78222222
2013-07-04,ARG,102,1683.80125
2013-07-05,ARG,103,1715.38333333
2013-07-06,ARG,95,1665.33472222
2013-07-07,ARG,98,1613.57583333
2013-07-08,ARG,92,1589.69902778
2013-07-09,ARG,88,1422.82138889
2013-07-10,ARG,93,1614.44611111
2013-07-11,ARG,94,1621.64166667
2013-07-12,ARG,96,1729.495
2013-07-13,ARG,91,1782.78402778
2013-07-14,ARG,93,1777.985
2013-07-15,ARG,91,1622.48708333
2013-07-16,ARG,84,1503.86347222
2013-07-17,ARG,80,1442.63444444
2013-07-18,ARG,71,1003.39236111
2013-07-19,ARG,55,785.644444444
2013-07-20,ARG,54,892.117777778
2013-07-21,ARG,50,728.327638889
2013-07-22,ARG,85,989.208611111
2013-07-23,ARG,99,1816.68263889
2013-07-24,ARG,101,2042.87833333
2013-07-25,ARG,97,1817.44611111
2013-07-26,ARG,89,1690.92263889
2013-07-27,ARG,90,1881.99513889
2013-07-28,ARG,93,1815.91125
2013-07-29,ARG,85,1514.31375
2013-07-30,ARG,71,1337.59833333
2013-07-31,ARG,72,1299.02125
2013-08-01,ARG,77,1398.46236111
2013-08-02,ARG,82,1496.11416667
2013-08-03,ARG,93,1739.59625
2013-08-04,ARG,88,1543.43847222
2013-08-05,ARG,82,1540.17041667
2013-08-06,ARG,77,1293.16361111
2013-08-07,ARG,47,725.302777778
2013-08-08,ARG,75,1098.98152778
